id,org,village,block,district_raw,district,state,matched_name,status,lat,lon
p1885,Timbaktu,Kanisettipalli,Kothacheruvu,Sri Sathyasai,Sri Sathya Sai,Andhra Pradesh,Kanisettipalle,exact,14.22427321560834,77.78072704723152
p1886,Timbaktu,Kesapuram,Kothacheruvu,Sri Sathyasai,Sri Sathya Sai,Andhra Pradesh,Kesapuram,exact,14.261753264932631,77.76905852989803
p1887,Timbaktu,Kodavagaanipalli,Kothacheruvu,Sri Sathyasai,Sri Sathya Sai,Andhra Pradesh,Kodapaganipalle,fuzzy,14.242276027461235,77.75243393667378
p1888,Timbaktu,Kothacheruvu,Kothacheruvu,Sri Sathyasai,Sri Sathya Sai,Andhra Pradesh,Kothacheruvu,exact,14.19294689388381,77.77004382646857
p1889,Timbaktu,Kotthadevarapalli,Kothacheruvu,Sri Sathyasai,Sri Sathya Sai,Andhra Pradesh,,block-centroid,14.186936372360107,77.75079024074468
p1890,Timbaktu,Locherla,Kothacheruvu,Sri Sathyasai,Sri Sathya Sai,Andhra Pradesh,R.Locharla,exact,14.12111556186031,77.46330629155682
p1891,Timbaktu,Mallempalli,Kothacheruvu,Sri Sathyasai,Sri Sathya Sai,Andhra Pradesh,Mallepalle,fuzzy,14.365590219365417,78.12164540124672
p1892,Timbaktu,Mamillakunta cross,Kothacheruvu,Sri Sathyasai,Sri Sathya Sai,Andhra Pradesh,,block-centroid,14.20128611099777,77.78267757844569
p1893,Timbaktu,Marakuntapalli,Kothacheruvu,Sri Sathyasai,Sri Sathya Sai,Andhra Pradesh,Marakuntapalle,fuzzy,14.188335019901135,77.71151795982914
p1894,Timbaktu,Meerjapuram,Kothacheruvu,Sri Sathyasai,Sri Sathya Sai,Andhra Pradesh,Veerapuram,fuzzy,13.766798824083518,77.7129988436208
p1895,Timbaktu,Mylasamudram,Kothacheruvu,Sri Sathyasai,Sri Sathya Sai,Andhra Pradesh,Mylasamudram,exact,14.259055535429553,77.78866409998979
p1896,Timbaktu,Mylepalli,Kothacheruvu,Sri Sathyasai,Sri Sathya Sai,Andhra Pradesh,Mallepalle,fuzzy,14.365590219365417,78.12164540124672
p1897,Timbaktu,Nagireddypalli,Kothacheruvu,Sri Sathyasai,Sri Sathya Sai,Andhra Pradesh,,block-centroid,14.162920652291524,77.74186980878598
p1898,Timbaktu,Narepalli,Kothacheruvu,Sri Sathyasai,Sri Sathya Sai,Andhra Pradesh,Narepalle,exact,14.24461066722346,77.78134770644219
p1899,Timbaktu,Pathadevarapalli,Kothacheruvu,Sri Sathyasai,Sri Sathya Sai,Andhra Pradesh,,block-centroid,14.214287200411045,77.78057021071427
p1900,Timbaktu,Potulakunta,Kothacheruvu,Sri Sathyasai,Sri Sathya Sai,Andhra Pradesh,Pothulakunta,fuzzy,14.160731668915343,77.6930189537632
p1901,Timbaktu,Talamarla,Kothacheruvu,Sri Sathyasai,Sri Sathya Sai,Andhra Pradesh,Talamarla,exact,14.219452855057611,77.69601510899781
p1902,Timbaktu,Thippabatlapalli,Kothacheruvu,Sri Sathyasai,Sri Sathya Sai,Andhra Pradesh,Thippa Batlapalle,fuzzy,14.175760791689726,77.74370027002516
p1903,Timbaktu,Thirumaladevarapalli,Kothacheruvu,Sri Sathyasai,Sri Sathya Sai,Andhra Pradesh,Tirumaladevarapalle,fuzzy,14.227608757798166,77.76378235380919
p1904,Timbaktu,Vemaletipalli,Kothacheruvu,Sri Sathyasai,Sri Sathya Sai,Andhra Pradesh,Vemuletipalle,fuzzy,14.232330569882102,77.74112623243775
p1905,Timbaktu,Virupaapuram / Viruparuram,Kothacheruvu,Sri Sathyasai,Sri Sathya Sai,Andhra Pradesh,,block-centroid,14.217677847360351,77.73924951548133
p1906,Timbaktu,Bathalapalli,Puttaparti,Sri Sathyasai,Sri Sathya Sai,Andhra Pradesh,Bathalapalle,fuzzy,14.087747113194961,78.11843644639124
p1907,Timbaktu,Bonthalapalli,Puttaparti,Sri Sathyasai,Sri Sathya Sai,Andhra Pradesh,,district-centroid,14.121769967348353,77.713292841012
p1908,Timbaktu,Danduvaaripalli,Puttaparti,Sri Sathyasai,Sri Sathya Sai,Andhra Pradesh,Danduvaripalle,fuzzy,13.841436471650312,78.14669840714289
p1909,Timbaktu,Eeragarajupalli (eerrasupalli),Puttaparti,Sri Sathyasai,Sri Sathya Sai,Andhra Pradesh,,district-centroid,14.050035948757708,77.7990419586966
p1910,Timbaktu,Gajulapalli,Puttaparti,Sri Sathyasai,Sri Sathya Sai,Andhra Pradesh,Gowdanahalli,fuzzy,13.973706690161938,77.32520149043206
p1911,Timbaktu,Gangireddypalli,Puttaparti,Sri Sathyasai,Sri Sathya Sai,Andhra Pradesh,,district-centroid,13.983690981570165,77.81227872186955
p1912,Timbaktu,Jagarajupalli,Puttaparti,Sri Sathyasai,Sri Sathya Sai,Andhra Pradesh,Jagarajupalle,fuzzy,14.11271549064056,77.74637807031385
p1913,Timbaktu,Kappalabanda,Puttaparti,Sri Sathyasai,Sri Sathya Sai,Andhra Pradesh,Kappala Banda,exact-block,14.144465453325605,77.76262341765691
p1914,Timbaktu,Karnatakanagepalli,Puttaparti,Sri Sathyasai,Sri Sathya Sai,Andhra Pradesh,,district-centroid,14.188578598949679,77.80695758245812
p1915,Timbaktu,Kotlapalli,Puttaparti,Sri Sathyasai,Sri Sathya Sai,Andhra Pradesh,Kotlapalle,fuzzy,14.074419301750135,77.73765856748012
p1916,Timbaktu,Kottha nidimamidi,Puttaparti,Sri Sathyasai,Sri Sathya Sai,Andhra Pradesh,,district-centroid,14.139172214937386,77.85906022649205
p1917,Timbaktu,Kovelaguttapalli,Puttaparti,Sri Sathyasai,Sri Sathya Sai,Andhra Pradesh,,district-centroid,14.064188289451033,77.64308257195684
p1918,Timbaktu,Nidimamidi,Puttaparti,Sri Sathyasai,Sri Sathya Sai,Andhra Pradesh,Nidimamidi,exact,14.052127171593103,77.70878806963994
p1919,Timbaktu,Paipalli,Puttaparti,Sri Sathyasai,Sri Sathya Sai,Andhra Pradesh,,district-centroid,14.197409689270161,77.76995445708084
p1920,Timbaktu,Pedaballi,Puttaparti,Sri Sathyasai,Sri Sathya Sai,Andhra Pradesh,Pedaballi,exact,13.96858613224226,78.38709064947436
p1921,Timbaktu,Peddakammavaaru paali,Puttaparti,Sri Sathyasai,Sri Sathya Sai,Andhra Pradesh,,district-centroid,14.177648373664322,77.72244652403089
p1922,Timbaktu,Puttaparthi,Puttaparti,Sri Sathyasai,Sri Sathya Sai,Andhra Pradesh,Puttaparthi,exact,14.155607785343074,77.81263047654632
p1923,Timbaktu,Vengalammacheruvu,Puttaparti,Sri Sathyasai,Sri Sathya Sai,Andhra Pradesh,Vengalammacheruvu,exact,14.148589234324783,77.87118176668173
p1924,Timbaktu,Venkatagaripalli,Puttaparti,Sri Sathyasai,Sri Sathya Sai,Andhra Pradesh,,district-centroid,14.05036035504893,77.6627908124561
p1925,Timbaktu,Yenumulapalli,Puttaparti,Sri Sathyasai,Sri Sathya Sai,Andhra Pradesh,Yenumalapalle (CT),fuzzy,14.12817455147135,77.81758717876542
p1926,Timbaktu,Beedanapalli,Roddam,Sri Sathyasai,Sri Sathya Sai,Andhra Pradesh,,block-centroid,14.086252662483275,77.4244099779619
p1927,Timbaktu,Bokkasampalle,Roddam,Sri Sathyasai,Sri Sathya Sai,Andhra Pradesh,Bokkasampalle,exact,14.101712986768074,77.54570846168467
p1928,Timbaktu,Bommireddypalli,Roddam,Sri Sathyasai,Sri Sathya Sai,Andhra Pradesh,,block-centroid,14.100080330196487,77.43377511442009
p1929,Timbaktu,Bucherla,Roddam,Sri Sathyasai,Sri Sathya Sai,Andhra Pradesh,Bucharla,exact,14.143746961414138,77.45526715749432
p1930,Timbaktu,Budipalli,Roddam,Sri Sathyasai,Sri Sathya Sai,Andhra Pradesh,,block-centroid,14.079556006777803,77.41602185266804
p1931,Timbaktu,C.g. palli,Roddam,Sri Sathyasai,Sri Sathya Sai,Andhra Pradesh,,block-centroid,14.067305585025823,77.48240204423645
p1932,Timbaktu,Cherukuru,Roddam,Sri Sathyasai,Sri Sathya Sai,Andhra Pradesh,Cherukur,fuzzy,13.9948068030171,77.40332963129016
p1933,Timbaktu,Chinnakodipalli,Roddam,Sri Sathyasai,Sri Sathya Sai,Andhra Pradesh,,block-centroid,14.088528959403542,77.48285393981818
p1934,Timbaktu,Chinnamanthuru,Roddam,Sri Sathyasai,Sri Sathya Sai,Andhra Pradesh,Chinnamanthur,fuzzy,14.026816963733735,77.4255691318445
p1935,Timbaktu,Cholemarri,Roddam,Sri Sathyasai,Sri Sathya Sai,Andhra Pradesh,Cholemarri,exact,14.04381295943584,77.47334531438634
p1936,Timbaktu,Dandepalli,Roddam,Sri Sathyasai,Sri Sathya Sai,Andhra Pradesh,,block-centroid,14.04629836162794,77.46020092053514
p1937,Timbaktu,Dodagatta,Roddam,Sri Sathyasai,Sri Sathya Sai,Andhra Pradesh,Dodagatta,exact,14.032723970485739,77.36467520397352
p1938,Timbaktu,Dr kottala,Roddam,Sri Sathyasai,Sri Sathya Sai,Andhra Pradesh,,block-centroid,14.058527244568706,77.47735595815007
p1939,Timbaktu,Gobbirampalli,Roddam,Sri Sathyasai,Sri Sathya Sai,Andhra Pradesh,,block-centroid,14.106383712919397,77.43057837776253
p1940,Timbaktu,Gonimekalapalli,Roddam,Sri Sathyasai,Sri Sathya Sai,Andhra Pradesh,,block-centroid,14.056751144368148,77.47145509407564
p1941,Timbaktu,Gowrajupalli,Roddam,Sri Sathyasai,Sri Sathya Sai,Andhra Pradesh,,block-centroid,14.092965860079673,77.42314758367566
p1942,Timbaktu,Jakkalacheruvu,Roddam,Sri Sathyasai,Sri Sathya Sai,Andhra Pradesh,Jakkalacheruvu,exact,14.162374682219511,77.46450232851987
p1943,Timbaktu,Kalipi,Roddam,Sri Sathyasai,Sri Sathya Sai,Andhra Pradesh,Kalipi,exact,13.981723057780066,77.45675539173047
p1944,Timbaktu,Kallukunta,Roddam,Sri Sathyasai,Sri Sathya Sai,Andhra Pradesh,,block-centroid,14.092290693926003,77.47737967982216
p1945,Timbaktu,Kambalapalli,Roddam,Sri Sathyasai,Sri Sathya Sai,Andhra Pradesh,,block-centroid,14.057387221098,77.42852991013767
p1946,Timbaktu,Kanchisamudram,Roddam,Sri Sathyasai,Sri Sathya Sai,Andhra Pradesh,Kanchisamudram,exact,13.777831439524041,77.61808645037311
p1947,Timbaktu,Kandukurlapalli,Roddam,Sri Sathyasai,Sri Sathya Sai,Andhra Pradesh,,block-centroid,14.048806306288778,77.44531903870605
p1948,Timbaktu,Kanumara,Roddam,Sri Sathyasai,Sri Sathya Sai,Andhra Pradesh,,block-centroid,14.084459854379578,77.41979532076348
p1949,Timbaktu,Kogira,Roddam,Sri Sathyasai,Sri Sathya Sai,Andhra Pradesh,Kogira,exact,14.144703952855439,77.52215891752112
p1950,Timbaktu,Kothagoberampalli,Roddam,Sri Sathyasai,Sri Sathya Sai,Andhra Pradesh,,block-centroid,14.07872158440126,77.45016425649814
p1951,Timbaktu,Kotthuru,Roddam,Sri Sathyasai,Sri Sathya Sai,Andhra Pradesh,,block-centroid,14.076939811976748,77.45032327545063
p1952,Timbaktu,Kurlapalli,Roddam,Sri Sathyasai,Sri Sathya Sai,Andhra Pradesh,,block-centroid,14.081186567352145,77.45073334265317
p1953,Timbaktu,L thimmapuram,Roddam,Sri Sathyasai,Sri Sathya Sai,Andhra Pradesh,,block-centroid,14.076299695353148,77.44870327961993
p1954,Timbaktu,Lakkasanipalli,Roddam,Sri Sathyasai,Sri Sathya Sai,Andhra Pradesh,,block-centroid,14.078197899607732,77.44482330581151
p1955,Timbaktu,Lgb nagar,Roddam,Sri Sathyasai,Sri Sathya Sai,Andhra Pradesh,,block-centroid,14.077497217051395,77.45568702071478
p1956,Timbaktu,R. Locherla,Roddam,Sri Sathyasai,Sri Sathya Sai,Andhra Pradesh,R.Locharla,fuzzy,14.12111556186031,77.46330629155682
p1957,Timbaktu,M kothapalli,Roddam,Sri Sathyasai,Sri Sathya Sai,Andhra Pradesh,,block-centroid,14.074164190521307,77.45416802485096
p1958,Timbaktu,Maruvapalli.k,Roddam,Sri Sathyasai,Sri Sathya Sai,Andhra Pradesh,,block-centroid,14.076331840988917,77.45404872897497
p1959,Timbaktu,Maruvapalli.r.,Roddam,Sri Sathyasai,Sri Sathya Sai,Andhra Pradesh,,block-centroid,14.08245788090273,77.44699564663685
p1960,Timbaktu,Moparlapalli,Roddam,Sri Sathyasai,Sri Sathya Sai,Andhra Pradesh,,block-centroid,14.06609928383926,77.41371322731483
p1961,Timbaktu,Nagireddipalli,Roddam,Sri Sathyasai,Sri Sathya Sai,Andhra Pradesh,Nagareddipalle,fuzzy,14.232702714496696,78.07345315952644
p1962,Timbaktu,Nalluru,Roddam,Sri Sathyasai,Sri Sathya Sai,Andhra Pradesh,Nallur,exact,14.049323822611148,77.43191100511436
p1963,Timbaktu,Naranagepalli,Roddam,Sri Sathyasai,Sri Sathya Sai,Andhra Pradesh,Naranagepalle,fuzzy,14.1562445523188,77.42044423491467
p1964,Timbaktu,P.kothapalli,Roddam,Sri Sathyasai,Sri Sathya Sai,Andhra Pradesh,,block-centroid,14.040284792754576,77.45117075930958
p1965,Timbaktu,Patharlapalli,Roddam,Sri Sathyasai,Sri Sathya Sai,Andhra Pradesh,,block-centroid,14.114904440215419,77.43728012109324
p1966,Timbaktu,Peddaguvvalapalli,Roddam,Sri Sathyasai,Sri Sathya Sai,Andhra Pradesh,,block-centroid,14.047058897110745,77.42823997239255
p1967,Timbaktu,Peddamanthuru,Roddam,Sri Sathyasai,Sri Sathya Sai,Andhra Pradesh,Peddamanthur,fuzzy,14.01065127324757,77.43159938673256
p1968,Timbaktu,Peddhakodipalli,Roddam,Sri Sathyasai,Sri Sathya Sai,Andhra Pradesh,,block-centroid,14.068099310947389,77.4869659861677
p1969,Timbaktu,Peddipalli,Roddam,Sri Sathyasai,Sri Sathya Sai,Andhra Pradesh,Peddipalle,fuzzy,14.0705409697076,77.51695201884552
p1970,Timbaktu,R.kottala,Roddam,Sri Sathyasai,Sri Sathya Sai,Andhra Pradesh,,block-centroid,14.077982529889702,77.47368135237389
p1971,Timbaktu,R.l kotturu,Roddam,Sri Sathyasai,Sri Sathya Sai,Andhra Pradesh,,block-centroid,14.086753387874426,77.42797664434703
p1972,Timbaktu,Rachuru,Roddam,Sri Sathyasai,Sri Sathya Sai,Andhra Pradesh,,block-centroid,14.091956773027398,77.46949376197631
p1973,Timbaktu,Ragimekalapalli,Roddam,Sri Sathyasai,Sri Sathya Sai,Andhra Pradesh,Ragimakulapalle,fuzzy,13.965898904289617,77.6982059662747
p1974,Timbaktu,Rangapuram,Roddam,Sri Sathyasai,Sri Sathya Sai,Andhra Pradesh,,block-centroid,14.055886385592082,77.45662596643788
p1975,Timbaktu,Reddypalli,Roddam,Sri Sathyasai,Sri Sathya Sai,Andhra Pradesh,Reddipalle,fuzzy,14.051259049199185,77.37145348084174
p1976,Timbaktu,Roddakambapalli,Roddam,Sri Sathyasai,Sri Sathya Sai,Andhra Pradesh,,block-centroid,14.06417320281606,77.46878533577006
p1977,Timbaktu,Roddam,Roddam,Sri Sathyasai,Sri Sathya Sai,Andhra Pradesh,Roddam,exact,14.086202286746571,77.42930399073045
p1978,Timbaktu,Roppala,Roddam,Sri Sathyasai,Sri Sathya Sai,Andhra Pradesh,,block-centroid,14.092612956126555,77.43172978358488
p1979,Timbaktu,Sanipalli,Roddam,Sri Sathyasai,Sri Sathya Sai,Andhra Pradesh,Sanipalle,fuzzy,14.053984183469144,77.51920784566839
p1980,Timbaktu,Sbr kottala,Roddam,Sri Sathyasai,Sri Sathya Sai,Andhra Pradesh,,block-centroid,14.097604807689004,77.4554010377868
p1981,Timbaktu,Seshapuram,Roddam,Sri Sathyasai,Sri Sathya Sai,Andhra Pradesh,Kesapuram,fuzzy,14.261753264932631,77.76905852989803
p1982,Timbaktu,Shyapuram,Roddam,Sri Sathyasai,Sri Sathya Sai,Andhra Pradesh,,block-centroid,14.096937540560681,77.44328102025361
p1983,Timbaktu,Thadangipalle,Roddam,Sri Sathyasai,Sri Sathya Sai,Andhra Pradesh,,block-centroid,14.063577541685751,77.46234037945378
p1984,Timbaktu,Thurakalapatnam,Roddam,Sri Sathyasai,Sri Sathya Sai,Andhra Pradesh,Thurakalapatnam,exact,14.094712907030585,77.50909250389721
p1985,Timbaktu,Upparapalli,Roddam,Sri Sathyasai,Sri Sathya Sai,Andhra Pradesh,Upparlahalli,fuzzy,13.887369614199526,77.30835903811793
p1986,Timbaktu,Yt reddypalli,Roddam,Sri Sathyasai,Sri Sathya Sai,Andhra Pradesh,,block-centroid,14.090942394831044,77.4656384864447
p1987,Timbaktu,Anandhapalyam,Parigi,Sri Sathyasai,Sri Sathya Sai,Andhra Pradesh,,block-centroid,13.890585718355855,77.45960165488266
p1988,Timbaktu,Basanapalli,Parigi,Sri Sathyasai,Sri Sathya Sai,Andhra Pradesh,,block-centroid,13.888033390829536,77.47727319672663
p1989,Timbaktu,Bechuganipalli,Parigi,Sri Sathyasai,Sri Sathya Sai,Andhra Pradesh,,block-centroid,13.922810116185072,77.4582083278709
p1990,Timbaktu,Beerepalli,Parigi,Sri Sathyasai,Sri Sathya Sai,Andhra Pradesh,Shobeerepalle,fuzzy,13.923452627864991,77.43594445547282
p1991,Timbaktu,Bhoreddypalli,Parigi,Sri Sathyasai,Sri Sathya Sai,Andhra Pradesh,,block-centroid,13.92615798581758,77.49738389635662
p1992,Timbaktu,Bindhu nagar,Parigi,Sri Sathyasai,Sri Sathya Sai,Andhra Pradesh,,block-centroid,13.897089892629308,77.43894613665286
p1993,Timbaktu,Cherlopalli,Parigi,Sri Sathyasai,Sri Sathya Sai,Andhra Pradesh,Vengalammacheruvu,exact-block,14.148589234324783,77.87118176668173
p1994,Timbaktu,Chinnapalli,Parigi,Sri Sathyasai,Sri Sathya Sai,Andhra Pradesh,,block-centroid,13.917659897841588,77.43910557581626
p1995,Timbaktu,Dhanapuram,Parigi,Sri Sathyasai,Sri Sathya Sai,Andhra Pradesh, ,fuzzy,14.333681210498192,77.95879430167082
p1996,Timbaktu,Ganapathipalli,Parigi,Sri Sathyasai,Sri Sathya Sai,Andhra Pradesh,Ganapathipalle,fuzzy,13.959778615796253,77.46812355874086
p1997,Timbaktu,Gollapalli,Parigi,Sri Sathyasai,Sri Sathya Sai,Andhra Pradesh,,block-centroid,13.875160850058338,77.4801569726243
p1998,Timbaktu,Gorripalli,Parigi,Sri Sathyasai,Sri Sathya Sai,Andhra Pradesh,,block-centroid,13.94026678695753,77.47118831503971
p1999,Timbaktu,Honnampalli,Parigi,Sri Sathyasai,Sri Sathya Sai,Andhra Pradesh,,block-centroid,13.875525478382189,77.45947734038607
p2000,Timbaktu,Jangalapalli,Parigi,Sri Sathyasai,Sri Sathya Sai,Andhra Pradesh,,block-centroid,13.901514069750581,77.49733445943188
p2001,Timbaktu,K.narasapuram,Parigi,Sri Sathyasai,Sri Sathya Sai,Andhra Pradesh,Narasapuram,fuzzy,13.937612980545968,77.43004218478224
p2002,Timbaktu,Kaluvapalli,Parigi,Sri Sathyasai,Sri Sathya Sai,Andhra Pradesh,,block-centroid,13.918385584653686,77.49529839166556
p2003,Timbaktu,Kodigepalli,Parigi,Sri Sathyasai,Sri Sathya Sai,Andhra Pradesh,Vadigepalle,fuzzy,13.92796786784514,77.66778500030166
p2004,Timbaktu,Konapuram,Parigi,Sri Sathyasai,Sri Sathya Sai,Andhra Pradesh,Kondapuram,fuzzy,14.302558100169895,77.36499959713124
p2005,Timbaktu,Moda,Parigi,Sri Sathyasai,Sri Sathya Sai,Andhra Pradesh,Moda,exact,13.824013453515098,77.44339281080845
p2006,Timbaktu,Molla mothuka palli,Parigi,Sri Sathyasai,Sri Sathya Sai,Andhra Pradesh,,block-centroid,13.879891106735293,77.46892928785475
p2007,Timbaktu,Mudhireddypalli,Parigi,Sri Sathyasai,Sri Sathya Sai,Andhra Pradesh,,block-centroid,13.933147620061709,77.46357597284629
p2008,Timbaktu,N.kotthapalli,Parigi,Sri Sathyasai,Sri Sathya Sai,Andhra Pradesh,,block-centroid,13.884296377746955,77.48516270493776
p2009,Timbaktu,Nethalapalli,Parigi,Sri Sathyasai,Sri Sathya Sai,Andhra Pradesh,,block-centroid,13.923955433757898,77.44952241633005
p2010,Timbaktu,P.narasapuram,Parigi,Sri Sathyasai,Sri Sathya Sai,Andhra Pradesh,Narasapuram,fuzzy,13.937612980545968,77.43004218478224
p2011,Timbaktu,Paideti,Parigi,Sri Sathyasai,Sri Sathya Sai,Andhra Pradesh,Pydeti,exact,13.942077513652315,77.45303829307181
p2012,Timbaktu,Parigi,Parigi,Sri Sathyasai,Sri Sathya Sai,Andhra Pradesh,Parigi,exact,13.883655551758107,77.45117531302385
p2013,Timbaktu,Pathraganipalli,Parigi,Sri Sathyasai,Sri Sathya Sai,Andhra Pradesh,,block-centroid,13.868797513544317,77.4726922862215
p2014,Timbaktu,Peddireddypalli,Parigi,Sri Sathyasai,Sri Sathya Sai,Andhra Pradesh,,block-centroid,13.925750430878542,77.50354091939083
p2015,Timbaktu,Puttagurlapalli,Parigi,Sri Sathyasai,Sri Sathya Sai,Andhra Pradesh,,block-centroid,13.899393166556672,77.43322288983983
p2016,Timbaktu,Sasanakota,Parigi,Sri Sathyasai,Sri Sathya Sai,Andhra Pradesh,Sasanakota,exact,13.877322729779397,77.49738837811591
p2017,Timbaktu,Seegupalli,Parigi,Sri Sathyasai,Sri Sathya Sai,Andhra Pradesh,Seegipalle,fuzzy,13.951739945930681,77.48495833406993
p2018,Timbaktu,Seerekolam,Parigi,Sri Sathyasai,Sri Sathya Sai,Andhra Pradesh,Sirekolam,fuzzy,13.892826953482295,77.4257721649757
p2019,Timbaktu,Sevamandeer,Parigi,Sri Sathyasai,Sri Sathya Sai,Andhra Pradesh,,block-centroid,13.86928491755799,77.46646300575094
p2020,Timbaktu,Sreerangarajupalli,Parigi,Sri Sathyasai,Sri Sathya Sai,Andhra Pradesh,,block-centroid,13.941899465572456,77.46884398558146
p2021,Timbaktu,Subbarayanapalli,Parigi,Sri Sathyasai,Sri Sathya Sai,Andhra Pradesh,,block-centroid,13.874312680306277,77.48289837973125
p2022,Timbaktu,Thirumaladevarapalli,Parigi,Sri Sathyasai,Sri Sathya Sai,Andhra Pradesh,Tirumaladevarapalle,fuzzy,14.227608757798166,77.76378235380919
p2023,Timbaktu,Utukuru,Parigi,Sri Sathyasai,Sri Sathya Sai,Andhra Pradesh,Muthukur,fuzzy,13.946545718767865,77.07317902490513
p2024,Timbaktu,Vangalapalli,Parigi,Sri Sathyasai,Sri Sathya Sai,Andhra Pradesh,,block-centroid,13.915930162329861,77.43683664497424
p2025,Timbaktu,Vittapalli,Parigi,Sri Sathyasai,Sri Sathya Sai,Andhra Pradesh,Vittapalle,exact,13.935399430712577,77.46677946250439
p2026,Timbaktu,Yarragunta,Parigi,Sri Sathyasai,Sri Sathya Sai,Andhra Pradesh,Yerragunta,fuzzy,13.909406339044256,77.47701625764438
p2027,Timbaktu,Adadhakulapalli,Penukonda,Sri Sathyasai,Sri Sathya Sai,Andhra Pradesh,Adadakulapalle,fuzzy,14.047801175432255,77.55643177845775
p2028,Timbaktu,Ammavarupalli,Penukonda,Sri Sathyasai,Sri Sathya Sai,Andhra Pradesh,Kammavaripalle,fuzzy,14.005530712256494,77.791168953123
p2029,Timbaktu,Bandapalli,Penukonda,Sri Sathyasai,Sri Sathya Sai,Andhra Pradesh,Bandlapalle,fuzzy,14.213575037604167,78.26188195214057
p2030,Timbaktu,Bojjireddypalli,Penukonda,Sri Sathyasai,Sri Sathya Sai,Andhra Pradesh,Bojjireddipalle,fuzzy,14.09830890050633,77.69468775223987
p2031,Timbaktu,Chandragiri,Penukonda,Sri Sathyasai,Sri Sathya Sai,Andhra Pradesh,,block-centroid,14.1112769850546,77.61440089967009
p2032,Timbaktu,Cherlopalli,Penukonda,Sri Sathyasai,Sri Sathya Sai,Andhra Pradesh,Vengalammacheruvu,exact-block,14.148589234324783,77.87118176668173
p2033,Timbaktu,Chinapareddypalli,Penukonda,Sri Sathyasai,Sri Sathya Sai,Andhra Pradesh,,block-centroid,14.111459935128568,77.61272698710584
p2034,Timbaktu,Duddebanda,Penukonda,Sri Sathyasai,Sri Sathya Sai,Andhra Pradesh,Duddebanda,exact,14.193205661668744,77.58311915322676
p2035,Timbaktu,Gollapalli,Penukonda,Sri Sathyasai,Sri Sathya Sai,Andhra Pradesh,,block-centroid,14.107088218185662,77.6145906581333
p2036,Timbaktu,Gondipalli,Penukonda,Sri Sathyasai,Sri Sathya Sai,Andhra Pradesh,Gondipalle,fuzzy,14.15458205109726,77.57997639968855
p2037,Timbaktu,Gonipeta,Penukonda,Sri Sathyasai,Sri Sathya Sai,Andhra Pradesh,Gonipeta,exact,14.051725365712034,77.65507062395218
p2038,Timbaktu,Guttur,Penukonda,Sri Sathyasai,Sri Sathya Sai,Andhra Pradesh,Gutturu,fuzzy,14.202922501621757,77.6184263648457
p2039,Timbaktu,Hanumappapalli,Penukonda,Sri Sathyasai,Sri Sathya Sai,Andhra Pradesh,,block-centroid,14.106119808426921,77.60905615950003
p2040,Timbaktu,Haripuram,Penukonda,Sri Sathyasai,Sri Sathya Sai,Andhra Pradesh,,block-centroid,14.108697749800042,77.61065532022357
p2041,Timbaktu,Islapuram,Penukonda,Sri Sathyasai,Sri Sathya Sai,Andhra Pradesh,,block-centroid,14.11208206135701,77.61265455172526
p2042,Timbaktu,Konapuram,Penukonda,Sri Sathyasai,Sri Sathya Sai,Andhra Pradesh,Kondapuram,fuzzy,14.302558100169895,77.36499959713124
p2043,Timbaktu,Kondampalli,Penukonda,Sri Sathyasai,Sri Sathya Sai,Andhra Pradesh,Kondampalle,fuzzy,14.114886743012207,77.65010026576321
p2044,Timbaktu,Kondapuram,Penukonda,Sri Sathyasai,Sri Sathya Sai,Andhra Pradesh,Kondapuram,exact,14.302558100169895,77.36499959713124
p2045,Timbaktu,Kurabavandlapalli,Penukonda,Sri Sathyasai,Sri Sathya Sai,Andhra Pradesh,,block-centroid,14.110220344345366,77.61559796388921
p2046,Timbaktu,Mahadevapalli,Penukonda,Sri Sathyasai,Sri Sathya Sai,Andhra Pradesh,,block-centroid,14.109600443455822,77.60903375071423
p2047,Timbaktu,shee farm,Penukonda,Sri Sathyasai,Sri Sathya Sai,Andhra Pradesh,,block-centroid,14.11195632982853,77.61439188513194
p2048,Timbaktu,Makkajipalli,Penukonda,Sri Sathyasai,Sri Sathya Sai,Andhra Pradesh,,block-centroid,14.115457794154507,77.61233404214315
p2049,Timbaktu,Mangapuram,Penukonda,Sri Sathyasai,Sri Sathya Sai,Andhra Pradesh,,block-centroid,14.105827551427163,77.61321816819812
p2050,Timbaktu,Maruvapalli,Penukonda,Sri Sathyasai,Sri Sathya Sai,Andhra Pradesh,,block-centroid,14.123509855746681,77.63435743439409
p2051,Timbaktu,Mavatur,Penukonda,Sri Sathyasai,Sri Sathya Sai,Andhra Pradesh,Mavaturu,fuzzy,14.036593374429236,77.51294864967315
p2052,Timbaktu,Motuvaripalli,Penukonda,Sri Sathyasai,Sri Sathya Sai,Andhra Pradesh,,block-centroid,14.107781678600444,77.63787674629218
p2053,Timbaktu,Munimadugu,Penukonda,Sri Sathyasai,Sri Sathya Sai,Andhra Pradesh,Munimadugu,exact,14.18773475993815,77.64811016735017
p2054,Timbaktu,Nagaluru,Penukonda,Sri Sathyasai,Sri Sathya Sai,Andhra Pradesh,Nagalur,exact,14.018572526439254,77.52716596151909
